id,act_arq,lang_cobol,db_elastic,db_firestore,ben_loan,cert_gweb,cert_itilint,ben_flexhours,lang_python,remote,db_firebasert,cert_pmp,experience,ben_gym,dsc_rapidminer,act_bi,act_dba,ben_housing,cert_testing1,act_infosec,lang_csharp,ben_gas,ben_car,profile,front_xamarin,db_sap,cert_itilpra,act_dir,act_req,cert_sixsigma,db_neo4j,ben_edu,infra_chef,gender,infra_vmware,db_cassandra,db_cosmos,dsc_sas,lang_perl,act_test,ben_lifeins,cert_sap,cert_linux,db_mysql,ben_bonus,ben_healthminor,age,cert_java,lang_delphi,db_oracle,lang_clang,seniority,db_dynamo,lang_php,dsc_h2o,lang_scala,infra_ansible,dsc_alteryx,cert_android,lang_rust,act_prog,infra_oshift,act_soporte,cert_awsdev,cert_infosec,cert_entarch,dsc_watson,ben_homeoffice,lang_vbnet,ben_healthmajor,ben_family,act_spi,edutype,dsc_knime,act_doc,dsc_tf,ben_cafeteria,infra_docker,act_techsales,cert_oracle,act_pm,cert_testing2,infra_ostack,cert_ba,db_pgsql,infra_puppet,act_cons,infra_terraform,english_num,ben_vouchers,cert_gcloudarch,lang_elixir,act_cap,cert_awsarch,act_erp,lang_go,orgtype,cert_cisco,cert_scrum,db_DB2,cert_cgeit,lang_bash,dsc_azureml,dsc_domino,emptype,lang_plsql,lang_groovy,act_front,lang_java,lang_ruby,act_uxd,cert_agile,cert_cobit,lang_swift,act_techwrite,lang_js,dsc_dataiku,cert_gdata,front_angular,lang_kotlin,db_sqlserver,act_ventas,ben_parking,education,front_react,ben_equity,db_redis,cert_msexp,ben_cellphone,infra_k8s,cert_msass,front_vue,db_mongoDB,salarymx_range
2742,,,,,,,,,,N,,,30,,,,,,,,,,,docente,,,,,,,,,,hombre,,,,,,,,,,,,,50,,,,,27,,,,,,,,,,,,,,,,,,,,,escuela,,Y,,,,,,,,,,,,,,3,Y,,,,,,,uni,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,,phd,,,,,,,,,,"(60000, 70000]"
2743,,,,,,,,Y,,Y,,,20,,,,,,,,,,,independiente,,,,,Y,,,,,hombre,,,,,,,,,,,,,43,,,,,9,,,,,,,,,,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,4,,,,,,,,itservices,,,,,,,,freelance,,,,,,,,,,Y,,,,,,,,,pasante,,,,,,,Y,,,"(80000, 90000]"
2744,,,,,Y,,,Y,Y,Y,,,14,,,,,,,,Y,,,godin,,,,,Y,,,,,nb,,,,,,,Y,,,,Y,,37,,,,,4,,,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,,,,"(40000, 50000]"
2745,,,,,Y,,,,,Y,,,3,,,,,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,,,Y,23,,,,,3,,,,,,,,,,,,,,,,,,,,,trabajo,,,,,,,,,,,,,,,,1,Y,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
2746,,,,,,,,,,N,,,4,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,28,,,,,3,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,Y,,,,,,,isv,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
2747,,,,,,,,Y,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,1,,,,,,,,,,,,,,,,Y,,,,,bootcamp,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,pasante,Y,Y,,,,,,,,"(20000, 30000]"
2748,,,,,,,,Y,,N,,,25,,,,Y,,,Y,,,,docente,,,,,,,,Y,,hombre,,,,,,,Y,,,Y,Y,,44,,,,,15,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,Y,,,,,,,,,,Y,,,,4,,,,,,,,uni,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,,,,,,,,,"(50000, 60000]"
2749,,,,,,,,Y,,N,,,6,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,31,,,,,6,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,,,,,,Y,,,pasante,,,,,,,,,,"(10000, 20000]"
2750,,,,,,,,Y,,N,,,5,,,,,,,,,,,godin,,,,,Y,,,,,mujer,,,,,,,,,,,,,34,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,online,,,,,,,,,,,,,,,,2,,,,,,,,corp,,,,,,,,hibrido,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(10000, 20000]"
2751,,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,Y,,Y,,,,32,Y,,,,1,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,Y,,Y,,,,,,,,,4,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(70000, 80000]"
2752,,,,,,,,,,N,,,1,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,19,,,,,1,,,,,,,,,,,,,,,,,,,,,online,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,Y,,,,,,,,,,,,,,,,prepa,Y,,,,,,,,,"(0, 10000]"
2753,,,,,,,Y,,,N,,,6,,,,,,,Y,,,,godin,,,,,,,,,,mujer,,,,,,,,,,,Y,,31,,,,,6,,,,,,,,,,,Y,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,Y,,,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
2754,,,,,Y,,,Y,,N,,,31,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,Y,56,,,,,4,,,,,,,,,,,Y,,,,,,,Y,,,trabajo,,Y,,,,,,,,,,,,,,2,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(20000, 30000]"
2755,Y,,,,Y,,,Y,,N,,,13,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,,41,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,Y,,,,,,,,1,,,,,,,,startup,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,,phd,,,,,,,,,,"(60000, 70000]"
2756,,,,,,,,Y,,Y,,,16,,,,,,,,,,,godin,,,,,Y,,,Y,,hombre,,,,,,,Y,,,,,Y,39,,,,,6,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,Y,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,universidad,,,,,,,,,,"(80000, 90000]"
2757,,,,,Y,,,,,N,,,13,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,38,,,,,8,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,Y,,,,,,,,,Y,,3,Y,,,,,,,corp,,Y,,,,,,hibrido,,,,,,,,,,,,,,,,,,Y,universidad,,,,,Y,,Y,,,"(40000, 50000]"
2758,,,,,,,,Y,,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,2,,,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,Y,,,,,,,,,,universidad,,,,,,,,,,"(50000, 60000]"
2759,Y,Y,,,,,Y,,,N,,,25,,,,,,,,,,,independiente,,,,,,,,,,hombre,,,,,,,Y,,Y,,Y,,48,Y,,,Y,10,,,,,,,,,Y,,,,,Y,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,emprendedor,,,Y,,,,,,,,,,,Y,,,,,pasante,Y,,,,,,,,,"(40000, 50000]"
2760,,,,,Y,,Y,,,N,,,32,Y,,,Y,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,,,54,,,,,32,,,,,,,,,,,Y,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,Y,,uni,,,,,,,,nomina,,,,,,,,,,,,,,,,Y,,,tecnica,,,,,,,,,,"(20000, 30000]"
2761,Y,,,,,,,Y,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,31,Y,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,Y,,,,,,,,,,4,,,,,,,,itservices,,Y,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,Y,universidad,,,,,,,,,,"(70000, 80000]"
2762,Y,,,,,,,,,N,,,15,,,,,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,43,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,pasante,,,,,,,,,,"(10000, 20000]"
2763,,,,,,,,Y,,Y,,,3,Y,,,Y,,,Y,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,Y,,,Y,27,,,Y,,2,,,,,,,,,,,Y,,,,,Y,,Y,,,escuela,,,,Y,,,Y,,,,,,,,,3,Y,,,,,,,itservices,Y,,Y,,,,,nomina,,,,,,,,,,,,,,,,,,,universidad,,,,,,,,,Y,"(10000, 20000]"
2764,,,,,,,,Y,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,20,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,Y,isv,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,tecnica,,,,,,,,Y,,"(10000, 20000]"
2765,Y,,,,Y,,,Y,,N,,,20,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,42,,,,,17,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,Y,,,,,,,,2,,,,,,,,isv,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,,Y,universidad,,,,,Y,,,,,"(30000, 40000]"
2766,Y,,,,Y,,,Y,,Y,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,26,,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,itservices,,,,,,,,hibrido,,,,,Y,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
2767,,,,,,,,Y,Y,N,,,7,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,Y,,,27,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,Y,,,online,,,,,,,,,,,,Y,,,,1,,,,,,,,isv,,,,,,,,hibrido,,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,,,,,,,,Y,"(30000, 40000]"
2768,,,,,,,,Y,,N,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,30,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,hibrido,,,,Y,,,,,,,Y,,,,,,,,maestria,,,,,,,,,,"(30000, 40000]"
2770,Y,,,,Y,,,,,N,,,11,,,,,,,,Y,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,,Y,34,,,,,3,,Y,,,,,,,Y,,,,,,,Y,,Y,Y,,escuela,,,,Y,,,,,,,,,,,,1,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,,Y,,,,,,,Y,prepa,,,,,Y,,,,,"(30000, 40000]"
2771,,,,,Y,,,Y,Y,N,,,20,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,Y,,,,Y,Y,42,Y,,,,3,,,,,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,Y,,,,,,nomina,,,Y,Y,,,,,,,,,,Y,,,,,maestria,Y,,,,,,,,,"(40000, 50000]"
2772,,,,,Y,,Y,,,N,,,15,Y,,,,Y,,,,Y,Y,directivo,,,,,,,,,,hombre,,,,,,,Y,,,,Y,Y,54,,,,,6,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,,,,,,,,,Y,,4,Y,,,,,,,itservices,Y,,,,,,,nomina,,,,,,,,,,,,,,,,,,Y,maestria,,Y,,,Y,,,,,"(20000, 30000]"
2773,Y,,,,,,,Y,Y,Y,,,5,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,28,,,,,0,,,,,,,,,Y,,,,,,,Y,,Y,,,autodidacta,,,,,Y,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,prepa,,Y,,,,Y,,,,"(190000, 200000]"
2774,Y,,,,Y,,,Y,,Y,,,8,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,Y,33,,,,,2,,,,,,,,,,,,,,,,Y,,Y,,,autodidacta,,,,Y,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,honorarios,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(30000, 40000]"
2775,,,,,,,,Y,,N,,,18,,,,,,,,,,,directivo,,,,Y,,,,,,hombre,,,,,,,,,,,,,43,,,,,9,,,,,,,,,,,,,,,,,,Y,,,trabajo,,,,,,Y,,,,,,,,Y,,3,,,,,,,,itservices,,,,,,,,emprendedor,,,,,,,,,,,,,,,,,,Y,maestria,,,,,Y,,,,,"(40000, 50000]"
2776,,,,,Y,,,,,N,,,8,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,32,,,,,4,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,2,,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,Y,Y,,,,,,,,universidad,,,,,,,,,,"(0, 10000]"
2777,,,,,,,,Y,,Y,,,7,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,29,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,freelance,Y,,Y,,,,,,,,Y,,,,,,,,universidad,Y,,,,,,,,,"(150000, 160000]"
2778,,,,,,,,Y,,Y,,,11,Y,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,34,,,,,6,,,,,,,,,,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,Y,,,,,,,,,,,Y,universidad,Y,,,,,,,,,"(60000, 70000]"
2779,,,,,Y,,,,,N,,,10,,,,Y,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,36,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,trabajo,,,,Y,,,,,,,,,,,,1,,,,,,,,corp,,,,,,,,hibrido,,,Y,,,,,,,,,,,,,Y,,,pasante,Y,,,,,,,,,"(10000, 20000]"
2780,Y,,,,,,,,,Y,,,20,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,46,Y,,,,2,,,,,,,,,,,,,,,,,,Y,,Y,escuela,,,,,,,,,,,,,,,,2,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,Y,posgrado,,,,,,,,,,"(40000, 50000]"
2782,,,,,,,Y,,,N,,Y,23,,,,,,,,,,,godin,,,,Y,,,,,,hombre,,,,,,,,,,,,,51,,,,,1,,,,,,,,,,,,,,,,Y,,,,Y,escuela,,,,,,,,,,,,,,Y,,4,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,Y,,,,,,,,,,,posgrado,,,,,Y,,,,,"(30000, 40000]"
2783,Y,,,,Y,,,,Y,N,,,15,,,,,,,,,,,otro,,,,,,,,,,hombre,,,,,,,,,,,,,35,,,,,2,,,,,,,,,Y,,,,,,,,Y,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,freelance,,,,,,,,freelance,,,Y,,Y,,,,,,,,,Y,,,,,universidad,Y,,,,,,,,,"(10000, 20000]"
2784,,,,,,,,,,Y,,,8,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,33,,,,,2,,,,,,,,,Y,,Y,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,Y,,,,,,,,,,,Y,,,,universidad,,,,,,,,,,"(50000, 60000]"
2785,,,,,,,,Y,,N,,,30,,,,,,,,,,,docente,,,,,,,,Y,,mujer,,,,,,,Y,,,,,,53,,,,,13,,,,,,,,,,,,,,,,Y,,,,,escuela,,Y,,,,,,,,,,,,,,2,Y,,,,,,,uni,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(20000, 30000]"
2786,,,,,,,,,,N,,,2,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,23,,,,,2,,Y,,,,,,,Y,,,,,,,,,,,,trabajo,,,,,,,,Y,,,,,,,,1,,,,,,,,gobierno,,,,,,,,nomina,,,,Y,,,,,,Y,Y,,,,,,,,pasante,,,,,,,,,,"(0, 10000]"
2787,,,,,,,,,,N,,Y,19,,,,,,,,,,,directivo,,,Y,Y,,Y,,,,hombre,,,,,,,,,,,,,36,,,,,2,,,,,,,,,,,,Y,,,,Y,,,,Y,autodidacta,,,,,,,,Y,,,,,,,,4,,,,,Y,,,itservices,,Y,,,,,,nomina,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(90000, 100000]"
2788,,,,,,,,,,N,,,40,,,,,,,,,,,directivo,,,,Y,,,,,,mujer,,,,,,,,,,,,,60,,,,,20,,,,,,,,,,,,,,,,,,Y,,Y,escuela,,,,,,,,,,,,,,,,2,,,,,,,,itservices,,,,,,,,hibrido,,,,,,,,,,,,,,,,,Y,,universidad,,,,,,,Y,,,"(30000, 40000]"
2789,Y,,,,Y,,,,,N,,,6,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,,,,,,,30,,,,Y,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,Y,,,,,,,,,,,,3,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,Y,,,,,,,,,,,,universidad,,,,,,,,,,"(50000, 60000]"
2790,Y,,,,,,,Y,,Y,,,4,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,27,,,,,0,,,,,,,,,,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,4,,,,Y,,,,itservices,,,,,,,,hibrido,,,Y,,,,,,,,,,,Y,,,,,universidad,,Y,,,,,,Y,,"(50000, 60000]"
2791,Y,,,,,,,Y,,Y,,,12,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,35,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,Y,startup,,,,,,,,nomina,,,Y,,Y,,,,,,,,,,,,,,maestria,Y,,,,,,,,,"(130000, 140000]"
2792,,,,,,,,Y,,N,,,22,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,42,,,,,1,,Y,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,Y,,,hibrido,,,Y,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(20000, 30000]"
2793,,,,,,,,,,Y,,,2,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,23,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,Y,Y,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(30000, 40000]"
2794,,,,,,,,,,N,,,10,,,,Y,,,,,,,godin,,,,,,,,,,mujer,,,,,,,Y,,,Y,Y,Y,32,Y,,Y,,1,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,Y,,,,3,,,,,,,,gobierno,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
2795,Y,,,,Y,,,,,N,,,11,,,,,,,,,,,godin,,,,,,,,Y,,hombre,,,,,,,Y,,,,,Y,31,,,,,10,,,,,,,,,,,,,,,,,,,Y,,trabajo,,,,,,,,,,,,,,,,2,Y,,,,,,,corp,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,Y,universidad,,,,,,,,,,"(10000, 20000]"
2796,,,,,,,,Y,,N,,,1,,,,Y,,,,Y,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,Y,24,,,,,1,,Y,,,,,,,Y,,,,,,,,,,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,isv,,,,,,,,nomina,,,Y,,,,,,,,Y,,,,,Y,,,universidad,Y,,,,,,,,,"(10000, 20000]"
2797,,,,,,,,Y,,Y,,,10,Y,,,Y,,,,,,,independiente,,,,,,,,Y,,hombre,,,,,,,,,,Y,Y,,34,,,,,2,,,,,,,,,Y,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,Y,,,,4,,,,,,,Y,freelance,,,,,,,,freelance,,,Y,,,,,,,,,,,,,,,,universidad,Y,Y,,,,,,,,"(150000, 160000]"
2799,,,,,,,,Y,,N,,,13,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,Y,37,,,,,3,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,Y,,,,,,,,2,Y,,,,,,,corp,,,,,,,,hibrido,,,Y,,,,,,,,Y,,,Y,,,,,universidad,,,,,,,,,,"(40000, 50000]"
2800,,,,,,,,Y,,N,,,10,,,,,,,,,,,directivo,,,,,,,,Y,,hombre,,,,,,,,,,,Y,,34,,,,,2,,,,,,,,,,,,,,,,Y,,,,,online,,,,,,Y,,,,,,,,Y,,4,Y,,,,,,,itservices,,,,,,,,nomina,,,,,,Y,,,,,,,,,,,,,posgrado,,,,,,,,,,"(50000, 60000]"
2801,Y,,,,Y,,,Y,Y,N,,,2,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,Y,,,24,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,online,,,,,,,,,,,,Y,,,,3,,,,,,,,corp,Y,,,,,,,nomina,,,,Y,Y,,,,,,,,,,,Y,,,pasante,,,,,,,,,,"(10000, 20000]"
2802,,,,,,,,,,N,,,8,,,,,,,Y,,,,godin,,,,,,,,,,hombre,,,,,,Y,,,,,,,31,,,,,3,,,,,,,,,,,Y,,,,,,,,,,escuela,,,,,,,,,,,,,,,,1,,,,,,,,gobierno,,,,,,,,nomina,,,,,,,,,,,,,,,,,,,maestria,,,,,,,,,,"(0, 10000]"
2803,,,,,,,,,,Y,,,11,,,,,,,,,,,emprendedor,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,5,,,,,Y,,,,Y,,,,,,,,,,,,autodidacta,,,,,,,,,,,,,,,,2,,,Y,,Y,,Y,startup,,,,,,,,freelance,,,Y,,,,,,,,,,,,,,,,prepa,,Y,,,,,,,,"(20000, 30000]"
2804,,,,,,,,Y,,Y,,,9,,,,,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,33,,,,,2,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,startup,,,,,,,,nomina,,,,Y,,,,,,,Y,,,,,,,,universidad,,Y,,,,,,,,"(70000, 80000]"
2805,,,,,Y,,,,,N,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,Y,,28,,,,,1,,,,,,,,,,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,4,Y,,,,,,,corp,,,,,,,,nomina,,,Y,,,Y,,,,,,,,,,,,,universidad,,,,,,,,,,"(10000, 20000]"
2806,,,,,,,,,,Y,,,6,,,,,,,,,,,independiente,,,,,,,,,,hombre,,,,,,Y,,,,,,,30,,,,,1,,,,,,,,,,,,,,,,Y,,,,,online,,,,,,,,,,,,,,,,4,,,,,,,,freelance,,,,,,,,freelance,,,,,,,,,,,,,,,,,,,pasante,,,,,,,,,,"(180000, 190000]"
2807,Y,,,,,,,,,Y,,,10,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,trabajo,,,,,,,,,,,,,,,,4,,,,,,,,isv,,,,,,,,freelance,,,Y,,,,,,,,,,,,,,,,universidad,,,,,,,,,,"(200000, 210000]"
2808,,,,,Y,,,Y,,Y,,,5,,,,Y,,,,,,,godin,,,,,Y,,,,,hombre,,,,,,,,,,,,,30,Y,,Y,,2,Y,,,,,,,,,,,Y,,,,Y,,,,,trabajo,,,,,Y,,,,,Y,,,,,,2,,,,,Y,,,itservices,,,,,,,,nomina,,,,,,,Y,,,,,,,,,,,,universidad,,,,,,Y,,,,"(40000, 50000]"
2809,,,,,,,,Y,,Y,,,4,,,,Y,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,27,,,,,4,Y,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,Y,,,,3,Y,,,,,,,itservices,,,,,,,,nomina,,,,,Y,,,,,,,,,,,,,,universidad,,Y,,,,,,,,"(50000, 60000]"
2810,Y,,,,,,,Y,,Y,,,9,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,1,,,,,,,,,Y,,,,,,,Y,,,,,escuela,,,,,,,,,,,,,,,,4,,,,,,,,startup,,,,,,,,nomina,,,,Y,Y,,,,,Y,Y,,,,,,,,universidad,,,,,,,,,,"(110000, 120000]"
2811,,,,,,,,Y,Y,Y,,,3,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,Y,,,,,,27,,,,,2,,,,Y,,,,,Y,,,,,,,Y,,Y,,,trabajo,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,,,,,,,,Y,,,,,,,,,universidad,,,,,,,,,,"(30000, 40000]"
2812,,,,,,,,,Y,Y,,,15,,,,,,,,,,,godin,,,,,,,,,,hombre,,,,,,,,,,,Y,,41,,,,,1,,,,,,,,,Y,,,,,,,Y,,Y,,,escuela,,,,,,,,,,,,,,,,3,,,,,,,,itservices,,,,,,,,nomina,,,Y,,,,,,,,Y,,,Y,,,,,universidad,Y,Y,,,,,,,,"(40000, 50000]"
2813,,,,,,,,Y,,Y,,,8,,,,,,,,,,,independiente,,,,,,,,,,hombre,,,,,,,,,,,,,30,,,,,1,,,,,,,,,,,,,,,,Y,,,,,autodidacta,,,,,,,,,,,,,,,,4,,,,,,,,corp,,,,,,,,honorarios,,,Y,,,Y,,,,,,,,,,,,,pasante,Y,Y,,,,,,,,"(190000, 200000]"
2815,,,,,Y,,,,,N,,Y,15,,,,,,,,,,,godin,,,,Y,,,,Y,,hombre,,,,,,,Y,,Y,,,,45,Y,,,,5,,,,,,,,,,,,,,,,,,Y,,Y,trabajo,,,,Y,,,,,,,,,,,,3,Y,,,,,,,itservices,Y,Y,,,,,,nomina,,,,,,Y,Y,,,,,,,,,,,Y,universidad,,,,Y,Y,,,,,"(40000, 50000]"
